Text,Label
ان حرامزادوں کی وجہ سے آج تک دشمنیاں چل رہی ھیں اور کتنے قتل ھو چکے ہیں اب سوچنے والی بات یہ ھے کہ بےغیرت یہ ھیں یا عوام تو آج کم از کم یہ ثابت ھو گیا کہ بےغیرت ھم عوام ھیں یہ نہیں یہ ھمیں بے وقوف بناتے ہیں ھم اتنے بے غیرت ھیں کہ ان چوروں کی خاطر ایک دوسرے کی ماں بہن کو برا کہتے,o
ایسے درندے حرامزادوں کو چوک پر گولیوں سے بھون دینا چاہیئے۔,o
اگر ان حرامزادوں کی تصویریں نہ دکھائیں تو یہی کتے  کے بچے کسی چھوٹی/ غریب بچے / بچی کا ریپ کر کے مار سکتے ہیں ورنہ میں سمجھوں گی fakeخبر ہے,o
لعنت بے شمار ایسے حرامزادوں پر,o
گندے بھوسڑے والی کتیا، پورا پاکستان جانتا ہے مسٹر ٹین پرسنٹ سب سے بڑا ڈاکو اسکے ساتھ پورا ڈاکووں کا ٹولہ ہے  نواز چوراعظم اسکے سارے چیلے چوروں کا ٹولہ ہے  ان دوپارٹیوں نے ملک لوٹنے کے علاوہ اور کوئ کام نہیں کیا ان حرامزادوں کو سرعام لٹکا کر عوام سے جوتے مروانے چاہیے۔   …,o
ابھی پھر مفاد پرست اکھٹے ہو رہے سازش کے لۓ پھر گر جاۓ گا ان حرام خوروں اور مفادپرستوں سے جان چھڑانا ہوگا ان حرامزادوں کے ہوتے ہوۓ ملک ترقی نہیں کرے گا اور نہ کرنے دینگے,o
اس ملک میں سب کچھ ان حرامزادوں کا ہی تو ہے۔ ہم تو ایویں اس ملک ہیں رہ رہے ہیں۔   …,o
عاصم باجوہ کی سوشل میڈیا ٹیم پی ٹی اے کے حق میں آج ٹرینڈ کر رہی ہے یہ سب ان حرامزادوں کا ہی کیا دھرا ہے انہوں نے دیکھا کہ یہ گیم اچھے خاصے پیسے کما رہی ہے تو انہیں ایسے بلیک میل کرکے آفس کھلوایا جائے پاکستان میں اور ٹیکس کے نام پر پیسہ اینٹھا جائے ان سے !,o
اس کے باوجود ہم پروردگار سے رحمت کے طلب گار ہیں، خدا برباد کرے اور نشان عبرت بنا دے ان حرامزادوں کو جنہوں نے یہ حرکت کی ! بیچارے جانور بھی انسان کی حیوانیت سے محفوظ نہیں، ان خنزیروں کے تو کھسی کر دینا چاہئیے کم از کم,o
مطیع اللہ جان نے جو ڈرامہ رچایا جلد ہی منظر عام پر آنے والا ہے،  ان حرامزادوں نے اس مُلک کو تماشا سمجھ لیا ہے، ایجنسیوں اور فوج کو بدنام کرنے کے لئیے کسی بھی حد سے گُزر رہے ہیں یہ. آصف غفور ہوتا تو پریس کانفرنس کر کے اسکا پول کھولتا.,o
حرامزادوں کی صفائی بھی ضروری ہے   …,o
کونسا اسلام؟؟ جو تمہارے سوا ہر کسی کو کافر ومشرک قرار دے ؟؟کونسا اسلام جس میں نبی زادوںؑ کے قاتلوں، حرامزادوں کو صحابیوں کا درجہ دیا جائے ۔ جس شخص کو خدا کا نبیؐ بددعا دے اس کو رضی اللہ کہلوانے کے چکر میں صرف اہل بیتؑ سے اپنی دشمنی کا ہی ثبوت دیا تم نے,o
خنزیران پاکستان نے پہلے  انجینئرڈ قتل عام کروایا   ذولفقار مرزا اور راؤ  انور  جیسے حرامزادوں کے ذریے    کراچی کو لوٹ کر کھانے والے  جن کا کراچی سے کوئی تعلق نہیں ہے  یہ مکروہ محب وطن ہیں- خنزیر سالے    …,o
اب کی بار کچھ ایسا ویسا ہوا تو ان شاءاللہ سنی قوم چھوڑے گی نہیں اس حرامزادوں کو۔,o
پنجاب اسمبلی میں بیٹھے بدعنوان حرامخور اس پر بل کیوں نہیں لاتے؟ کیونکہ ان حرامزادوں کو یقینا مدرسوں سے ہر طرح کا حصہ ملتا ہوگا۔ تحفظ کرنا ہے تو عوام کا کرو، بچوں کا کرو، کردار کا کرو۔ لوگوں کو بھی پتہ نہیں کیوں عقل نہیں آتی کہ کم عمر بچوں کو مسجد نہ بھیجیں، گھر میں قرآن پڑھا لیں۔,o
نسلی حرامزادوں کی جماعت پاکستان کا میڈیا ہے,o
حرامزادوں نے ریموو کردیا ٹرینڈ,o
کراچی میں کوڑا اکٹھا کرنے کے لیے جو چندہ مین چلائ تھی اس رقم کا کیا اتعمال کیا حرامزادوں وہ تو بتاو۔دوسروں کو گالیاں دے کر اپنے زمہ داری سے مت بھاگو۔این ڈی ایم اے وفاقی ادارہ ہے اسکی ساری زمہ داری ہے اس وقت   …,o
ان بلوں کا کیا  ان حرامزادوں کے باپ دادوں نے بھی بہت  کوشش کی مگر سب ناکام ہوئے ۔۔  ایسے ہزار بل آئے مگر  ملنگوں کی جوتیوں کی نوک پر,o
جو اب تک شیعوں کےترجمان اور ایرانی نمک حلال بن کر یہ کہتےرہےکہ جی کوئی شیعہ صحابہؓ کرام پر نہیں بھونکتا تو پہر تسلی دیجئےدلال بن کر ان حرامزادوں کو یہ کہ کر کہ یہ بل بھونکنےوالوں کے خلاف ہےتمہیں  گھبرانےکی کوئی ضرورت نہیں۔,o
دُرفٹےمنہ ھوآپکابھی علی زیدی صاحب آپکوصرف لوگوں کویہی دکھاکرپاپڑ بیچنےکےلئےچناتھاھمنے؟ ان کمینوں حرامزادوں نےتوجوکیاسوکیاآپ اس پرصرف کومنٹس دینےکی بجائے کوئی عملی قدم اٹھاکرھمکودکھارہےہوتےتبتھی بات کچھ کرنےکی عقل ھوتی توآپ بھی کچھ کرتےنا فارگاڈسیک کچھ نہیں کرنا جانتےتوچھوڑدوسیٹ,o
"ان حرامزادوں کو مارا کیوں نہیں ؟؟ وہ "" عالیہ  اور عظمیٰ "" پھر انہیں ضمانت دے دینگی ",o
ارے وڈیوز تو میں دکھاتا ھوں آپکو ان حرامزادوں   اور زرداری کے گریٹ گورننس کرتوت کی,o
نےجب  کولات مارکےنکالاتو  کےپاس  کی طاقت بھی تھی اگر   جیسا چلتاان حرامزادوں        کوتکلیف نہ ہوتی,o
کیا خوب تشریح کی ھے کہ صبح صبح دل میں ٹھنڈک پڑ گئی۔ حرامزادوں کی بہترین رونمائی فرمانے کا شکریہ برادرز۔,o
کرک کے لوگ چور نہیں۔ چوری SNGPL اور OGDCL اور MOL والے کرتے ہیں۔ نام کرک کا آتا ہے۔ ارے حرامزادوں کرک میں وہ جگہ بتاؤ جہاں آپ لوگ گیس دیتے ہو؟ SNGPL والے لوکل  فیکٹریوں سے مہانہ لاکھوں روپے بھتہ لیتے ہیں۔اور الزام کرک والوں پے۔,o
تم اور چوپو ان حرامزادوں کے.,o
اگلے نے گوبر میں لتھیڑ لتھیڑ کر چھتر مارے ہیں   کے نوکر کے کان کے نیچے مگر حرامزادوں کو پھر بھی شرم نہیں آ تی    …,o
"اللہ کی رحمت کو سڑکوں پر چلنے, گاڑیاں چلانے والوں کے لیے باعث زحمت بنانے میں ایک جانب جہاں انتظامیہ نے کوئ کمی نہیں چھوڑی ہے وہیں گھروں میں بیٹھے بچے بوڑھے, خواتین و مرد حضرات کی زندگیاں اجیرن بنانے میں . کا کوئ ثانی نہیں ہے,  حرامزادوں جب بجلی دے نہیں سکتے تو بل کیوں",o
اس کنجر کو شرم تھوڑی آنی ہے۔ غیرت کا خاتمہ تو حرامزادوں کی ٹریننگ کا حصہ ہے۔ بےغیرت اپنی وردی کے زور پر دھڑلے سے کرپشن کر رہا ہے، ہمارے ٹیکس کا پیسہ دونوں ہاتھوں سے لوٹ رہا ہے حرام خور۔,o
حرامزادوں کی اپلیکیشن   …,o
ان حرامزادوں نے ٹی ایل پی کا راستہ نہیں روکا دین کا راستہ روکا ہے انشاءاللہ عزوجل ہم ہار نہیں مانیں گے دین تخت پر لائیں گے ان کتوں کی ایسی کی تیسی یہ لعنتی لوگ دنیا  قبر اور آخرت میں ذلیل و خوار ہو جائیں گے میری بات لکھ لیجئے   …,o
ان کو پتہ ہے پاکستان کن حرامزادوں کے چنگل میں ہے,o
کوئی جگہ ان حرامزادوں نے کرپشن سے پاک نہیں چھوڑی,o
ابے چل حرامزادوں تم لوگوں سے بڑا بےغیرت اور حرامی کوئی پیدا ہی نہی ہوا ہوگا bloody rascals,o
th july  Alhamdulillah... تم جیسے کتے ڈاکوؤں لٹیروں حرامزادوں فلموں اور وہ چورنی لندن تو کیا پاکستان والی سب دلوں سے جان چھوٹی,o
اج سے دو سال قبل عمران خان نے ان سب حرامزادوں کو خاک چٹا دی آج ایک اور پیشنگوئی کررہا ہوں کہ  عمران خان اللہ تعالی کے فضل سے اگلا الیکشن بھی جیتے گا.  نطفہ حرام کی پیدائش والوں کو چھوڑ کر باقی تمام پاکستانیوں کو یوم الفتح  مبارک ہو,o
بیغیرتا ہمیں تو چوروں اور حرامزادوں کے انجام کی ابتدا نظر آتی یے ل جو تمہاری موت ہے۔ جو کچھ تم لوگوں نے کیا ہے اس کے بعد کوئی بھی اسے درست کرے گا تو ایسی ہی مشکلات ہونگی۔,o
آج سے دو سال پہلے اس ملک پر اللہ کی رحمت برسی اور تم اور تمہارے ناجائز باپ نواز جیسے کتے کمینوں خبیثوں رذیلوں حرامزادوں ٹھگوں ڈاکووں سے اس پاک وطن کو نجات ملی ۔ شکر الحمداللہ,o
نیازی کو ھم لاۓ ہیں ۔۔اور جاھل تو وہ کنجر کی اولادیں ہیں جو نواز جیسے کھوتے اور زرداری جیسے ڈاکو کو لاتے رھے اور اب بھی ان دونوں حرامزادوں کی یاد ستاتی ھے ۔۔چل نکل سستی عورت,o
لیکن یہ تو عام فوجی ھے جو پولنگ کے عمل میں دخل انداز ھے اور ھم میں سے اکثر کہتے ھیں کہ عام فوجی کا کیا قصور انگلی تو بڑے افسر کرتے ھیں سیاست میں ۔اصل میں یہ ادارہ ھی حرامزادوں کاھے یہ ایک مائنڈ سیٹ ھے جوانکو کاکول میں پڑھایا جاتا ھے کہ تم نے بڑے ھو کر مارشل لاء لگا کر صدر بننا ھے,o
اکٹھے یاترا پہ روانہ ہوں گے۔ ۔۔ساری زندگی  عوام کو لوٹ لوٹ کے اکٹھے ہی کھایا ہے حرامزادوں نے ۔۔,o
تم زرا میرے سامنے آؤ دو چپیڑیں لگا کے بتاؤں کہ کیا فیورٹ ہے حرامزادوں بے غیرتوں تباہی پھیلا کے بھی چین نہی آیا,o
پیسا عوام کا اور موج حرامزادوں کی,o
"حرامزادوں, ملحد کنجروں, غداروں کتوں اور لفافوں کی بے غیرت اور کچھ ضمیر فروش پٹھانوں کی جو نسل پٹی ایم نے پاکستان میں تیار کی ہے اسکی دنیا کے کسی ملک میں مثال نہیں ملتی جب تک کتا مار مہم نہیں چلے گی یہ سارے ایسے ہی بھونکتے رہیں گے",o
تم میں ذرا سی بھی انسانیت ھوتی تو ایسا ٹویٹ کرنے سے پہلے مر جاتے۔۔۔ اوئے  تم جیسے حرامزادوں سے تو کتے بہتر ہیں۔۔  لعنتی منافق خنزیر جھوٹوں کا ٹولہ,o
علوی صاحب یہ غلیظ لوگ اسلام کے نام پے کالا دھبہ ھیں ۔ انکو لگام ڈالنا بوھت ضروری ہے ورنہ جو بچا کچا وطن ہے ان حرامزادوں نے یہ بھی ھڑپ کر جانا ھے,o
رومی کے کتوں حرامزادوں اس کو بھی پبلک کرنا اگر ایک ہی باپ کی اولاد ہو تو,o
مدرسہ چھاپ کا طعنہ دینے والے حرامزادوں کے منہ پر ایک طمانچہ ہے ۔اس مدرسے کے طلباء نے حکومت کی امداد کے بغیر وہ کارنامہ سر انجام دیا جو ساڑھے تین لاکھ فیس لینے والے ادارے بھی نہیں کر پائے ۔ یاد رہے کہ انہیں مدرسوں سے پڑھ کر الجزاری جیسے سائنسدان نے آج سے ہزار سال پہلے بغداد میں,o
کوئی بڑے چوول باز لگتے ھو حکومت وقت کی کا شعور آپکی ٹٹے پوشی میں مینشن نہیں حرامدے فوج عدلیہ اور سارے ادارے ایک پیج پر ھیں تو اِنڈیاء(دُشمن) کے مقابلے میں اِن  سارے حرامزادوں کا انسانی اور پاکستانی تدبر اور شعور کہاں ھے,o
